id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
304923	3	"255"	""	"Northern Illinois University"	"Master's"	"Corporate Marketing/PR"	"1986-1990"	""	""	""
304923	4	"255"	""	"Illinois State University"	"Bachelor's"	""	"1981-1985"	""	""	""
304928	1	"119"	""	"University of Adelaide"	"Bachelor"	"Computing Science"	"1983-1985"	""	""	""
304928	2	"119"	""	"Modbury High School"	"Matriculation"	""	"1978-1982"	""	""	""
304930	1	"500+"	""	"Swinburne University of Technology"	"Graduate Diploma"	"Air Conditioning & Refrigeration"	"1990-1990"	""	""	""
304930	2	"500+"	""	"Box Hill Institute"	"Diploma"	"Marketing"	"2008-2010"	""	""	""
304930	3	"500+"	""	"ANZI"	"Diploma"	"Workplace & Business Coaching"	"1996-1996"	"High Distinction"	""	""
304930	4	"500+"	""	"Curtin University of Technology"	"Sales Management"	""	""	""	""	""
304930	5	"500+"	""	"Carbon training international"	"Master Classes"	"Cogeneration"	""	""	""	""
304935	1	"159"	""	"University of Maryland - Robert H. Smith School of Business"	"B.S. Accounting and Finance"	""	"2004-2008"	""	"Licensed CPA"	""
304942	1	"149"	""	"Lessius Hogeschool Antwerpen"	"Master"	"Translation"	"1977-1981"	""	""	""
304946	1	"139"	""	"Massachusetts Institute of Technology"	"SM"	"Materials Science"	"2002-2004"	""	""	""
304946	2	"139"	""	"United States Naval Academy"	"BS"	"Mechanical Engineering"	"1998-2002"	""	""	""
304948	1	"201"	""	"The Johns Hopkins University"	"MS"	"Business"	""	""	""	""
304948	2	"201"	""	"University of Kentucky"	"BS"	"Chemical Engineering"	""	""	""	""
304952	1	"181"	""	"Boston University"	"MS"	"Manufacturing Engineering"	"2000-2003"	""	""	""
304952	2	"181"	""	"The University of Connecticut"	"BS"	"Management and Engineering for Manufacturing"	"1995-1998"	""	""	""
304952	3	"181"	""	"Wilton High School"	""	""	"1990-1994"	""	""	""
304957	1	"107"	""	"University of Wisconsin-La Crosse"	""	""	"1968-1971"	""	""	""
304964	1	"81"	"English-(Full professional proficiency) | French-(Professional working proficiency) | Italian | German"	"Katholieke Hogeschool Kempen"	""	""	"1999-2002"	""	""	""
304976	1	"184"	""	"Deakin University"	"MBA"	""	"2006-2009"	""	""	""
304976	2	"184"	""	"CPA Australia"	"CPA"	""	"2000-2002"	""	""	""
304976	3	"184"	""	"Deakin University"	"BCom"	"Accounting"	""	""	""	""
304983	1	"111"	""	"Katholieke Universiteit Leuven"	"Master's degree"	""	""	""	""	""
304985	1	"190"	""	"UMBC"	"Doctor of Philosophy (Ph.D.)"	"Mechanical Engineering"	"2012-2018"	""	""	"Meyerhoff Graduate Fellow's Program"
304985	2	"190"	""	"The Johns Hopkins University"	"B.S."	"Mechanical Engineering"	"2007-2011"	""	""	"Phi Delta Theta Maryland Delta Chapter/ JHU Yong Han Lion Dance Troupe/ Baltimore Scholar's Program"
304991	1	"135"	"French | English"	"Karel de Grote' Hogeschool Antwerpen"	"Bachelor's degree"	"Informatics"	"1999-2003"	""	""	""
304996	1	"500+"	""	"The Catholic University of America"	"MME"	"Mechanical Engineering"	"1975-1976"	""	""	""
304996	2	"500+"	""	"The Catholic University of America"	"BME"	"Mechanical Engineering"	"1973-1975"	""	""	""
304996	3	"500+"	""	"Bethany College"	"BS"	"Physics and Math"	"1969-1973"	""	""	""
305000	1	"238"	""	"Fiscale Hogeschool Brussel"	"Bacchelor"	"Tax law"	"1985-1987"	""	""	""
305000	2	"238"	""	"Vrije Universiteit Brussel"	"Master"	"Economics"	"1979-1984"	""	""	""
305004	1	"230"	"French-(Professional working proficiency) | English-(Full professional proficiency) | German-(Limited working proficiency) | Dutch-(Native or bilingual proficiency)"	"Katholieke Universiteit Leuven"	""	"business economics"	"2000-2001"	""	""	""
305004	2	"230"	"French-(Professional working proficiency) | English-(Full professional proficiency) | German-(Limited working proficiency) | Dutch-(Native or bilingual proficiency)"	"Lessius Hogeschool Antwerpen"	"Master"	"Master Mechanical Engineering"	"1996-2000"	""	""	""
305012	1	"180"	"French"	"Old Dominion University - College of Business and Public Administration"	"MPA"	"Public Administration"	"2000-2002"	""	""	"Pi Alpha Alpha"
305012	2	"180"	"French"	"Dale Carnegie Sales Training"	""	""	"1993-1993"	""	""	""
305012	3	"180"	"French"	"Georgia Institute of Technology"	"BME"	"Mechanical Engineering"	"1975-1980"	""	""	""
305012	4	"180"	"French"	"EHS"	""	""	"1971-1975"	""	""	""
305020	1	"132"	"Spanish"	"Eastern Illinois University"	"BS"	"Industrial Technology - Minor Military Science"	"1987-1989"	""	""	"SME and NAIT"
305024	1	"312"	""	"University of Michigan-Dearborn"	""	"Finance Accounting"	"2004-2006"	""	""	""
305024	2	"312"	""	"University of Michigan"	""	""	"2002-2004"	""	""	""
305027	1	"141"	""	"KULeuven"	"Postgraduate Business Administration"	""	"1981-1982"	""	""	""
305027	2	"141"	""	"Hoger Instituut De Nayer"	"Master Electro-Mechanical Engineering"	""	"1973-1976"	""	""	""
305031	1	"300"	""	"Fairleigh Dickinson University"	"Bachelor"	"Engineering"	"1987-1990"	""	""	""
305038	1	"328"	""	"KAHOSL"	"Postgraduaat"	"Energiecoordinator"	"2009-2010"	""	""	""
305038	2	"328"	""	"IAE Universite Montpellier II"	"DESS"	"CAAE (Certificat d'Aptitude a l'Administration des Entreprises)=Postgraduate Business Administration"	"2000-2001"	""	""	""
305038	3	"328"	""	"Hogeschool Gent"	"Industrieel Ingenieur Elektromechanica"	"Elektromechanica"	"1996-2000"	""	""	""
305038	4	"328"	""	"Koninklijk Atheneum"	"ASO"	"Wetenschappen-Wiskunde"	"1990-1996"	""	""	""
305047	1	"406"	""	"Miami University"	"Master's degree"	"Accountancy"	"1996-2001"	""	""	""
305049	1	"76"	""	"STATE UNIVERSITY OF NEW YORK"	"Bachelor of Science"	"Industrial Engineering"	""	""	""	""
305065	1	"48"	"English-(Professional working proficiency) | French-(Professional working proficiency) | German-(Elementary proficiency) | Dutch-(Native or bilingual proficiency)"	"IHAM Mechelen"	"Master's degree"	"Electricity option industrial electro mechanics"	"1988-1992"	""	""	""
305065	2	"48"	"English-(Professional working proficiency) | French-(Professional working proficiency) | German-(Elementary proficiency) | Dutch-(Native or bilingual proficiency)"	"St. Ursulalyceum O.-L.-V. Waver"	"ASO 3 grade general secondary eduction"	"Mathematics 8 hours"	""	""	""	""
305070	1	"179"	"English-(Native or bilingual proficiency) | Afrikaans-(Native or bilingual proficiency) | German-(Limited working proficiency) | Dutch-(Limited working proficiency)"	"Nelson Mandela Metropolitan University"	"B-Tech"	"Purchasing Management"	"1993-1996"	""	""	"Purchasing SocietyISM"
305070	2	"179"	"English-(Native or bilingual proficiency) | Afrikaans-(Native or bilingual proficiency) | German-(Limited working proficiency) | Dutch-(Limited working proficiency)"	"Grenoble School of Business"	""	"Global Purchasing Management Certificate"	""	""	""	""
305073	1	"155"	""	"University of Wollongong"	"Bachelor of Engineering (BE)"	"Civil Engineering"	"1988-1992"	""	""	""
305073	2	"155"	""	"Trinity Grammar School"	""	""	"1979-1987"	""	""	""
305075	1	"301"	""	"Christie & Betro Management"	"Cert IV"	"Frontline Management"	"2007-2007"	""	""	""
305075	2	"301"	""	"Charles Darwin University"	"Diploma"	"Marketing"	"2002-2003"	""	""	""
305075	3	"301"	""	"Risdon Park High School"	"Year 12"	""	"1988-1992"	""	""	""
305079	1	"233"	""	"Vlerick Leuven-Gent Management School"	"Advanced Management"	"Management"	"2001-2002"	""	""	""
305079	2	"233"	""	"EHSAL"	"Master"	"Tax"	"1983-1984"	""	""	""
305079	3	"233"	""	"UFSIA - University Antwerp"	"Master"	"Applied Economics"	"1975-1979"	""	""	""
305087	1	"346"	"Spanish"	"Temple University"	"Master of Arts"	""	""	""	""	""
305087	2	"346"	"Spanish"	"Florida Atlantic University"	"Bachelor of Arts"	""	""	""	""	""
305089	1	"281"	""	"GE Management Development Institute Crotonville NY"	""	"Various Courses"	"2001-2001"	""	"Managers Development Course (MDC)"	""
305089	2	"281"	""	"Bucknell University"	"BSME"	""	"1976-1980"	""	""	""
305089	3	"281"	""	"Fox Chapel High School"	""	""	"1972-1976"	""	""	""
305089	4	"281"	""	"University of Chicago Booth School of Business"	""	"Various Courses"	""	""	""	""
305093	1	"438"	""	"Jalpaiguri Government Engineering College"	"B.E"	"Mechanical Engineering"	"2004-2008"	""	""	"music/ sports"
305093	2	"438"	""	"South Point"	"High School"	"Science"	"1988-2003"	""	""	"cricket/ drama/ recitation"
305096	1	"123"	""	"Universidad de Chile"	""	""	""	""	""	""
305097	1	"500+"	"Bosnian | Croatian"	"Univerzitet u Sarajevu"	""	"Education"	"1996-2000"	""	""	""
305097	2	"500+"	"Bosnian | Croatian"	"Aleksa Santic"	""	""	""	""	""	""
305098	1	"237"	""	"Loyola University"	"Master of Business Administration"	"Executive"	"1992-1995"	""	""	""
305098	2	"237"	""	"The Johns Hopkins University"	"BCE"	"Structural Engineering"	"1986-1990"	""	""	""
305101	1	"500+"	""	"University of Maryland - A. James Clark School of Engineering"	"BSCE MSCE"	"Structural Engineering"	"1982-1991"	""	""	"ASCE - Concrete Canoe/ Chi Epsilon/ Tau Beta Pi"
305104	1	"500+"	""	"Universidad de Chile"	""	""	"1996-2002"	""	""	""
305106	1	"94"	""	"The Johns Hopkins University"	"Master of Business Administration (MBA)"	"Finance"	"2013-2017"	""	""	""
305106	2	"94"	""	"University of Maryland Baltimore County"	"Bachelor of Science (B.S.)"	"Mechanical Engineering"	"1990-1993"	""	""	""
305109	1	"162"	"English | Dutch | German | French"	"Hogeschool voor Wetenschap & Kunst"	"Master of Science (MSc)"	"Industrial Engineering"	"2007-2008"	""	""	""
305113	1	"204"	"Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Ingeniero Comercial en Administracion"	""	"2007-2011"	""	""	"/ 1er Semestre 2011/ Pontificia Universidad Catolica de Chile"
305113	2	"204"	"Ingles-(Competencia profesional completa)"	"University of Sussex"	"Intercambio"	""	"2010-2010"	""	""	""
305122	1	"139"	""	"Katholieke Hogeschool Kempen"	""	"Master in Information Technology (M.I.T.)"	"1999-2000"	""	""	""
305122	2	"139"	""	"Karel de Grote' Hogeschool Antwerpen"	""	"Industrial Engineer - Electricity / Electronics"	"1992-1997"	""	""	""
305122	3	"139"	""	"Xaverius College"	""	""	""	""	""	""
305131	1	"88"	"Punjabi | Hindi"	"Uxbridge Tech"	"Business Analyis"	"Pass"	"1972-1974"	""	""	""
305131	2	"88"	"Punjabi | Hindi"	"Twyford Church of England"	"GCE A levels"	"Mathematics"	"1967-1971"	""	""	"Debate team/ Cricket team and cross country running"
305133	1	"500+"	""	"University of New South Wales"	"Diploma"	"English for business comunication"	"2010-2010"	""	""	""
305133	2	"500+"	""	"Universidad del Desarrollo"	"Ingeniero Comercial"	""	"2001-2006"	""	""	""
305140	1	"93"	""	"University of Michigan"	"MBA"	""	"1989-1991"	""	""	""
305140	2	"93"	""	"University of Maryland College Park"	"BSME"	"Mechanical Engineering"	"1981-1986"	""	""	""
305148	1	"500+"	""	"University of Maryland - Robert H. Smith School of Business"	"MBA Candidate"	"Strategy and Business Development"	"2011-2013"	""	"Focus Areas:  Business Development Strategic Planning  Marketing B2B"	"*Ambassador of the Robert H. Smith MBA Program.  (Incentive/ promote and perform the interaction with prospective MBA students/ providing useful insights about the MBA Program life & environment and leveraging their first experience impression"
305148	2	"500+"	""	"Kaplan International Institute"	""	"GMAT Test"	"2010-2011"	""	""	"GMAT Test Preparation. Successfully apply for the 3 additional months through the high score guarantee programMBA Program application developed in the course. Admitted at Robert H. Smith School of Business MBA Program 2011-2013"
305148	3	"500+"	""	"Universidad Nacional Experimental Simon Bolivar"	"Bachelor"	"Mechanical Engineering"	"2000-2006"	""	"*	Completed six-month internship with DSI (Dana Systems Integration) a division of Dana Holding Corporation a world leader provider of driveline products (axles driveshaft and transmissions). Improved the preventative maintenance program using"	"Internship at Dana de Venezuela (Dana System Integration)"
305148	4	"500+"	""	"Colegio Fray Luis Amigo"	""	""	""	""	""	""
305151	1	"469"	""	"University of Maryland College Park"	"BSChE"	"Chemical Engineering"	"1981-1986"	""	""	"AIChEASHRAE"
305152	1	"20"	""	"Universidad de Las Americas (CL)"	"Bioingenieria"	"Mencion Bioprocesos"	"2005-2010"	""	""	""
305155	1	"161"	""	"Universidad de Santiago de Chile"	"Ingeniero en Computacion e Informatica"	""	""	""	""	""
305155	2	"161"	""	"X Saint Gabriel's School"	""	""	""	""	""	""
305157	1	"112"	""	"University of Cape Town"	"MBA"	"Business"	"2008-2009"	""	""	""
305157	2	"112"	""	"University of Cape Town"	"B.Sc Engineering"	"Mechanical Engineering"	"1999-2002"	""	""	""
305160	1	"103"	""	"Pontificia Universidad Catolica de Chile"	"Ingeniero Agronomo"	"Economia Agraria"	"1997-2002"	""	""	""
305160	2	"103"	""	"Universidad de Chile"	"Diplomado en Evaluacion y Gestion de Proyectos."	""	""	""	""	""
305170	1	"254"	"Some Spanish"	"Goucher College"	"BS Business Management"	"Marketing"	"1995-1999"	""	""	""
305170	2	"254"	"Some Spanish"	"Goucher College"	"BS"	"Business Management Marketing and Related Support Services"	"1994-1998"	""	""	""
305170	3	"254"	"Some Spanish"	"Catonsville Community College"	"Associate of Arts (AA)"	""	"1991-1994"	""	""	""
305170	4	"254"	"Some Spanish"	"West Virginia University"	""	""	"1990-1991"	""	""	""
305170	5	"254"	"Some Spanish"	"West Virginia University"	""	""	"1990-1991"	""	""	""
305170	6	"254"	"Some Spanish"	"Mount Saint Joseph"	""	""	"1986-1990"	""	""	""
305177	1	"500+"	""	"Universiteit Hasselt"	"Master"	"Master in Accountancy"	"1991-1992"	""	""	""
305177	2	"500+"	""	"Portland State University"	"Master in Economics"	"'with credit'"	"1990-1991"	""	""	""
305177	3	"500+"	""	"Universiteit Hasselt"	""	"Licentiaat TEW"	"1986-1990"	""	""	""
305177	4	"500+"	""	"Universiteit Hasselt"	""	"Licentiaat TEW"	"1986-1990"	""	""	""
305177	5	"500+"	""	"Universitat de Barcelona"	""	""	""	""	""	""
305189	1	"341"	""	"Vlerick Leuven-Gent Management School"	""	"Cost management"	"2007-2007"	""	""	""
305189	2	"341"	""	"EHSAL"	"Master's degree"	"Applied Economics"	"1993-1998"	""	""	""
305189	3	"341"	""	"Europese Hogeschool Brussel"	"Master"	"Applied Economics"	"1993-1998"	""	""	""
305189	4	"341"	""	"Heilig Hart College"	""	"Economie - Wiskunde"	"1988-1993"	""	""	""
305191	1	"98"	""	"Universidad de Chile"	"Ingeniero en Informacion y Control de Gestion"	"Sistemas de Informacion Control de Gestion"	"2004-2009"	""	""	""
305191	2	"98"	""	"Universidad de Chile"	"Contador Auditor"	"Contabilidad"	"2004-2009"	""	""	""
305199	1	"283"	""	"University of Baltimore"	"Masters"	"Nego & Conflict Mgmt"	"2005-2009"	""	""	""
305199	2	"283"	""	"Rollins College"	"Bachelor of Arts (B.A.)"	"Humanities/Humanistic Studies"	"2000-2003"	""	""	""
305204	1	"133"	""	"Ourimbah University"	"Advanced Diploma of Management"	"Human Resources Management and Services"	"2012-2013"	""	""	""
305204	2	"133"	""	"TAFE"	"Diploma of Management"	"Human Resources"	"2006-2008"	""	""	""
305204	3	"133"	""	"Ourimbah University"	"Bachelor Business"	"Human Resources"	""	""	""	""
305207	1	"59"	""	"University of South Australia"	"Design"	"Industrial Design"	"1984-1988"	""	""	""
305207	2	"59"	""	"Queensland Institute of Technology (now Queensland University of Technology)"	"Associate Diploma"	"Mechanical Engineering"	"1982-1983"	""	""	""
305207	3	"59"	""	"Pulteney Grammar School"	"Matriculation"	""	"1970-1980"	""	""	"PrefectHouse Captain"
305215	1	"22"	"Spanish"	"Arizona State University"	"Doctor of Philosophy (Ph.D.)"	"Education Policy Analysis/Evaluation"	"1990-1994"	""	""	""
305215	2	"22"	"Spanish"	"Penn State University"	"Master of Education (M.Ed.)"	"Counselor Education/School Counseling and Guidance Services"	""	""	""	""
305215	3	"22"	"Spanish"	"Westminster College (PA)"	"Bachelor of Arts (B.A.)"	"Foreign Languages and Literatures General"	""	""	""	""
305220	1	"348"	""	"Universidad Adolfo Ibanez"	"Psicologa"	"Psicologia"	"2003-2009"	""	"Magister en Psicologia Clinica Analitica Junguiana"	"Equipo de voleibol"
305223	1	"29"	""	"University of Texas at Austin"	"BS MS"	"Mechanical Engineering"	"1987-1993"	""	""	""
305223	2	"29"	""	"University of Michigan at Ann Arbor"	"MBA"	""	""	""	""	""
305242	1	"205"	"Punjabi-(Native or bilingual proficiency) | Hindi-(Native or bilingual proficiency) | Tamil-(Native or bilingual proficiency)"	"Northwestern University"	"M.S."	"Chemical & Biological Engineering"	"2008-2009"	""	"* Completed multiple projects utilizing continuous improvement and project management tools"	""
305242	2	"205"	"Punjabi-(Native or bilingual proficiency) | Hindi-(Native or bilingual proficiency) | Tamil-(Native or bilingual proficiency)"	"M.G.R. University"	"B. Tech."	"Industrial Biotechnology"	"2003-2007"	""	"* Received 'first class with distinction' degree; Winner - National Biotechnology Poster Competition"	"/ the M.G.R. University's Association of Biotechnologists"
305259	1	"331"	""	"Pontificia Universidad Catolica de Chile"	"Diploma en Direccion de RRHH"	"RRHH"	"2012-2012"	""	"Diplomado impartido por la Escuela de Administracion de la UC."	""
305259	2	"331"	""	"LexisNexis"	"DIPLOMADO EN DERECHO LABORAL"	"Gestion de recursos humanos/Administracion de personal general"	"2007-2007"	""	"Estudios que abordan el Derecho del Trabajo y de la Seguridad Social desde la perspectiva de la empresa aplicando modelos flexibles de gestion de recursos humanos permitiendo conciliar el cumplimiento de la ley y el desarrollo eficiente de la a"	""
305259	3	"331"	""	"Escuela de Aplicacion Abdon Cifuentes"	"Contador"	"Contabilidad"	"1990-1993"	""	"Estudios secundarios en la carrera tecnica de Contabilidad egresando el ano 1993."	""
305260	1	"167"	""	"Universidad Adolfo Ibanez"	"Diploma en Direccion de Marketing"	"Marketing"	"2011-2011"	""	""	""
305260	2	"167"	""	"Universidad de Chile"	"Ingeniera en Alimentos"	"quimica matematicas procesos alimentos"	"2003-2009"	""	""	"Alumna ayudante en"
305264	1	"68"	""	"Institute of Technology"	"Assoc Diploma"	"Electronics"	"1969-1972"	""	""	""
305264	2	"68"	""	"Adelaide School of Minds"	""	""	""	""	""	""
305272	1	"144"	""	"Purdue University"	"PhD."	"Heat Transfer"	"1977-1980"	""	"Specialized in Evaporative Cooling applied to cooling towers closed circuit cooling towers and evaporative condensers"	""
305272	2	"144"	""	"Purdue University"	"M.S.M.E."	"Heat Transfer"	"1975-1977"	""	""	"Theoretical work in evaporative condensers."
305272	3	"144"	""	"University of Belgrade"	"Dipl.-Ing."	"thermotechnical"	"1966-1973"	""	"Work in mechanical engineering with emphasis in thermodynamics and heat transfer with the final thesis (diplomski rad) in the HVAC & R field."	"ASHRAE and ASME member since 1977."
305276	1	"225"	""	"WAIT WA Institute of Technology"	"Certificate of Marketing"	"Marketing"	"1985-1987"	""	""	""
305276	2	"225"	""	"Thornlie High School"	"Leaving Certificate year 12"	"Maths English Economics Business Studies"	""	""	""	""
305279	1	"500+"	""	"Universidad Alberto Hurtado"	"Ingenieria Comercial"	"Administracion"	"2013-2015"	""	""	""
305279	2	"500+"	""	"Universidad de Santiago de Chile"	"Administrador de Personal"	"Recursos Humanos"	"2006-2009"	""	""	""
305279	3	"500+"	""	"Universidad de Santiago de Chile"	"Licenciatura en Organizacion y Gestion"	"Emprendimiento Innovacion"	"2009-2010"	""	""	"Proyectos de emprendimiento"
305280	1	"73"	"Russian"	"Loyola College in Maryland"	"Master of Science (M.S.)"	"Finance General"	"2006-2009"	""	""	""
305280	2	"73"	"Russian"	"University of Baltimore"	"Bachelor of Science (B.S.)"	"Accounting"	"1999-2001"	""	""	""
305286	1	"93"	""	"Sint-Bavo-Humaniora Gent/Katholieke Vlaamse Hogeschool Antwerpen: Lessius Hogeschool Antwerpen"	"Licentiaat vertaler Engels - Spaans"	"English - Spanish"	""	""	""	""
305290	1	"139"	""	"Mount St. Mary's University"	"Master of Business Administration (M.B.A.)"	""	"2011-2013"	""	""	""
305290	2	"139"	""	"Mount St. Mary's Univeristy"	"Bachelor of Science"	"Accounting"	"2007-2011"	""	""	""
305299	1	"315"	""	"Loyola College in Maryland"	"MBA"	"Finance"	"1988-1994"	""	""	""
305299	2	"315"	""	"University of Maryland College Park"	"BS"	"Mechanical Engineering"	"1981-1985"	""	""	""
305303	1	"232"	"ingles"	"Cambridge University"	"Advanced Leadership Programme"	""	"2012-2012"	""	""	""
305303	2	"232"	"ingles"	"Universidad Adolfo Ibanez"	"MBA"	"Strategic Management"	"1997-1998"	""	""	""
305303	3	"232"	"ingles"	"Pontificia Universidad Catolica de Chile"	"Ingeniero Comercial"	""	"1987-1992"	""	""	""
305320	1	"0"	""	"University of Cape Town"	""	"Mechanical Engineering"	"2006-2011"	""	""	""
305320	2	"0"	""	"mushaathoni secondary school"	"Maths and sience"	"Physics"	"2001-2005"	""	""	""
305325	1	"186"	""	"K.U.Leuven"	"Master"	"Handelsingenieur"	"1989-1994"	""	""	"Hoog studentenclub Zuid-Oost Vlaamse"
305325	2	"186"	""	"K.U.LEUVEN"	""	"Voorbereidend jaar wiskunde"	"1988-1989"	""	""	""
305329	1	"149"	""	"The Johns Hopkins University Bloomberg School of Public Health"	"DrPH"	"Public Health"	"1986-1997"	""	""	""
305329	2	"149"	""	"The Johns Hopkins University Bloomberg School of Public Health"	"MPH"	"Environmental Health"	"1981-1986"	""	""	""
305329	3	"149"	""	"The University of Pittsburgh Graduate School of Public Health"	"MS Hyg"	"Industrial Hygiene"	"1974-1976"	""	""	""
305329	4	"149"	""	"The University of Pittsburgh"	"BS"	"Chemistry"	"1969-1974"	""	""	""
305329	5	"149"	""	"Peabody High School"	""	""	"1965-1969"	""	""	""
305333	1	"19"	""	"The Johns Hopkins University"	"M.S."	"Computer Science"	"1989-1992"	""	""	""
305333	2	"19"	""	"University of Maryland Baltimore County"	"B.S."	"Computer Science / Information Systems Management"	"1984-1987"	""	"Double major."	""
305333	3	"19"	""	"University of Maryland Baltimore County"	"Certificate"	"Operations Research"	"1984-1987"	""	""	""
305342	1	"359"	""	"St. Edward's University"	""	""	"2000-2002"	""	""	""
305342	2	"359"	""	"Rochester Institute of Technology"	""	""	"1990-1996"	""	""	""
305342	3	"359"	""	"Top Gun Training"	""	""	""	""	""	""
305350	1	"331"	"English-(Full professional proficiency) | French-(Native or bilingual proficiency) | Dutch-(Native or bilingual proficiency) | German-(Professional working proficiency)"	"PUC Diepenbeek"	""	"Business Management"	"1988-1990"	""	""	""
305350	2	"331"	"English-(Full professional proficiency) | French-(Native or bilingual proficiency) | Dutch-(Native or bilingual proficiency) | German-(Professional working proficiency)"	"ECAM"	"Industrial Engineer"	"Engineering"	"1973-1977"	""	""	""
305360	1	"99"	""	"Universidad Mayor"	"Ingeniero Comercial"	""	"2007-2011"	""	""	""
305360	2	"99"	""	"Universidad de Chile"	"Licenciado en Artes Mencion Sonido"	""	"1996-2002"	""	""	""
305363	1	"212"	""	"Ecole Superieure de Commerce Aix-Marseille IMADE"	"Master"	"Marketing"	"1987-1991"	""	""	""
305363	2	"212"	""	"Maximilen de Sully"	"BTS"	"Sales"	"1985-1987"	""	""	""
305365	1	"248"	"English-(Full professional proficiency) | Urdu-(Native or bilingual proficiency) | Punjabi-(Native or bilingual proficiency) | Arabic-(Limited working proficiency) | Hindi-(Professional working proficiency)"	"University of Cincinnati"	"Master of Science (M.S.)"	"Mechanical Engineering"	"2010-2012"	""	""	""
305365	2	"248"	"English-(Full professional proficiency) | Urdu-(Native or bilingual proficiency) | Punjabi-(Native or bilingual proficiency) | Arabic-(Limited working proficiency) | Hindi-(Professional working proficiency)"	"Ghulam Ishaq Khan Institute"	"Bachelor of Engineering (B.Eng.)"	"Mechanical Engineering"	"2004-2008"	"3.38/4.0"	""	""
305371	1	"416"	""	"Loyola College in Maryland"	"MBA"	"Marketing & Management"	"2001-2006"	""	""	""
305371	2	"416"	""	"Drexel University"	"BSME"	"Thermal & Fluid Science"	"1974-1979"	""	""	""
305378	1	"348"	"Russian"	"DePaul University - Charles H. Kellstadt Graduate School of Business"	"Master of Business Administration (MBA)"	"Entrepreneurship"	"2013-2015"	""	""	""
305378	2	"348"	"Russian"	"The Johns Hopkins University - Carey Business School"	""	"Competitive Intelligence"	"2010-2011"	""	""	""
305378	3	"348"	"Russian"	"Iowa State University"	"Bachelor of Science"	"Mechanical Engineering"	"2002-2007"	""	""	""
305378	4	"348"	"Russian"	"Universitat Karlsruhe (TH)"	""	"Mechanical Engineering"	"2005-2006"	""	""	""
305385	1	"135"	"Hindi | Marathi"	"Louisiana Tech University"	"Master of Science (M.S.)"	"Industrial Engineering"	"2000-2003"	""	""	""
305388	1	"189"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad del Desarrollo"	"Diplomado en Marketing Digital"	""	"2013-2013"	""	""	""
305388	2	"189"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad de Chile"	"Marketing de Empresas"	""	"2007-2007"	""	""	""
305388	3	"189"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad de Chile"	"Marketing Estrategico"	"Curso"	"1996-1996"	""	""	""
305388	4	"189"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Instituto Profesional Manpower"	"Secretaria Ejecutiva Bilingue"	""	"1987-1989"	""	""	""
305388	5	"189"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Saint Gabriels School"	"Estudios Primarios y Secundarios"	""	"1983-1986"	""	""	""
305390	1	"53"	""	"Katholieke Hogeschool Kempen"	"Bachelor's degree"	"Executive Assistant/Executive Secretary"	"1986-1988"	""	""	""
305394	1	"171"	""	"University of California Los Angeles"	"Masters"	"Business Administration"	"1978-1980"	""	""	""
305394	2	"171"	""	"Purdue University"	"Bachelor of Science"	"Industrial Engineering"	"1971-1975"	""	""	""
305397	1	"121"	""	"Universidad del Bio Bio"	"incompleta"	"Instrumentacion Industrial"	"1985-1986"	""	""	"Musica/ Futbol"
305403	1	"61"	""	"Mechelen"	""	"Bachelor Management Assistant"	"1981-1984"	""	""	""
305406	1	"402"	""	"Universidad Tecnica Federico Santa Maria"	"Diplomado en Ingenieria Industrial"	""	"1986-1990"	""	""	""
305406	2	"402"	""	"Universidad Tecnica Federico Santa Maria"	""	""	""	""	""	""
305406	3	"402"	""	"Instituto Nacional"	""	""	""	""	""	""
305406	4	"402"	""	"Universidad de La Serena"	"Ingeniero de Ejecucion en Alimentos"	""	""	""	""	""
305408	1	"483"	""	"Ashford University"	"Master's degree"	"Organizational Management Human Resources"	"2013-2014"	"4.0"	"Currently more then halfway through Master's program."	""
305408	2	"483"	""	"Ashford University"	"Bachelor of Arts (B.A.)"	"Organizational Management"	"2009-2012"	"3.79/4.0"	"Minored in Culinary Arts Management"	"Alpha Sigma Lambda Honor Society of Scholars - Lifetime MemberGraduated with Honors of Magna Cum Laude"
305408	3	"483"	""	"Mark Daukas Designs - Modern Ice Sculpting"	"Certificate"	"Modern Ice & Clay Sculpting"	"1996-1996"	""	"Ten Time World Champion Ice Sculpter - Mark Daukas is widely known and recognized around the world for his breath taking talents in a number of different artistic mediums."	""
305408	4	"483"	""	"Baltimore International College"	""	"Culinary and Pastry Arts"	"1992-1993"	""	""	""
