id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
105880	1	"5"	""	"ITAC - Instituto Tecnico de Aviacao Civil"	"Comissaria de voo"	"Aviation/Airway Management and Operations"	"2012-2013"	""	""	""
105880	2	"5"	""	"Centro educacional Juscelino Kubitscheck"	""	""	""	""	""	""
105883	1	"3"	""	"Universidade Municipal de Sao Caetano do Sul"	"USCS"	"Direito"	""	""	""	""
105884	1	"414"	"English-(Full professional proficiency) | Espanhol-(Professional working proficiency)"	"Universidade Anhembi Morumbi"	""	"* Curso de Graduacao em Administracao"	"2005-2008"	""	""	""
105884	2	"414"	"English-(Full professional proficiency) | Espanhol-(Professional working proficiency)"	"FAAP - Fundacao Armando Alvares Penteado"	""	"* Curso de Graduacao em Relacoes Internacionais"	"2002-2004"	""	""	""
105884	3	"414"	"English-(Full professional proficiency) | Espanhol-(Professional working proficiency)"	"Coral Gables Senior High (Miami FL - USA)"	""	"* High School Graduation (2o Grau)"	"1997-2001"	""	""	""
105886	1	"370"	""	"FACULDADES PORTO ALEGRENSE - FAPA"	"FAPA"	"Administracao de Empresas"	"2007-2013"	""	""	""
105892	1	"95"	""	"UNIPAN"	"Bacharel em Ciencia da Computacao"	"Computer Science"	"2003-2006"	""	""	""
105897	1	"134"	""	"EAE Business School"	"Master de Direccion Comercial y ventas"	""	"2009-2010"	""	""	""
105897	2	"134"	""	"E.U.E.E."	"Diplomada en Ciencias Empresariales"	"Estudio de Mercados"	""	""	""	""
105897	3	"134"	""	"University of Central Lancashire UK"	"Diploma in International  Business"	""	""	""	""	""
105901	1	"222"	""	"Faculdade Natalense desenvolvimento do RN - FARN"	"Bacharel"	"Sistemas de Informacao"	"2001-2005"	""	""	""
105901	2	"222"	""	"Centro Educacional Contemporaneo"	""	""	"1999-2000"	""	""	""
105913	1	"181"	"Spanish | English | Italian"	"EAE Business School"	"Master's degree"	"Master en Direccion de Comunicacion Corporativa"	"2012-2013"	""	""	""
105913	2	"181"	"Spanish | English | Italian"	"Universidad Tecnologica Centroamericana"	"Licentiate degree"	"Business Administration and Management General"	"2008-2012"	""	""	""
105913	3	"181"	"Spanish | English | Italian"	"Dowal School"	"Bachelor of Applied Science (B.A.Sc.)"	""	"2000-2008"	""	""	""
105915	1	"126"	""	"St. Clair College"	"Diploma"	"Manufacturing Technician - CAD/CAM"	"1999-2000"	""	""	""
105915	2	"126"	""	"BDHS"	""	""	""	""	""	""
105918	1	"127"	""	"Escuela de Post Grado - Universidad Pacifico"	""	"Estrategias de Marketing Digital"	"2013-2013"	""	""	""
105918	2	"127"	""	"ESAN"	"Diplomado Internacional en Comunicacion Corporativa"	""	"2009-2010"	""	""	""
105918	3	"127"	""	"ESAN"	"PADE de Marketing"	""	"2006-2007"	"Pasantia en empresas y en la Universidad de los Andes de Bogota Colombia"	""	""
105919	1	"11"	"Spanish-(Conoscenza madrelingua o bilingue) | English-(Conoscenza professionale completa) | Japanese-(Conoscenza lavorativa limitata) | Norwegian-(Conoscenza lavorativa limitata)"	"ISA (Instituto Superior de Arte)"	"Bachelor Degree in Music"	"Specialty in Double--bass"	"2007-2011"	""	""	""
105919	2	"11"	"Spanish-(Conoscenza madrelingua o bilingue) | English-(Conoscenza professionale completa) | Japanese-(Conoscenza lavorativa limitata) | Norwegian-(Conoscenza lavorativa limitata)"	"ENA (Escuela Nacional de Arte)"	"Technical and Professional Education"	"Specialty in Double--bass"	"2001-2005"	""	""	""
105919	3	"11"	"Spanish-(Conoscenza madrelingua o bilingue) | English-(Conoscenza professionale completa) | Japanese-(Conoscenza lavorativa limitata) | Norwegian-(Conoscenza lavorativa limitata)"	"ENA (Escuela Nacional de Arte)"	"Technical and Professional Education"	"Specialty in Bass--Guitar"	"2000-2004"	""	""	""
105919	4	"11"	"Spanish-(Conoscenza madrelingua o bilingue) | English-(Conoscenza professionale completa) | Japanese-(Conoscenza lavorativa limitata) | Norwegian-(Conoscenza lavorativa limitata)"	"ENA (Escuela Nacional de Arte)"	"Elemental Level"	"Specialty in Acoustic Guitar"	"1994-2000"	""	""	""
105920	1	"24"	""	"Guru Nanak Dev University"	"Bachelor of Science (B.Sc.)"	""	"1978-1981"	""	""	""
105928	1	"124"	""	"University of California Hastings College of the Law"	""	""	""	""	""	""
105930	1	"243"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel intermediario)"	"UNISOCIESC"	"Mestrado"	"Engenharia de Producao"	"2013-2015"	""	""	""
105930	2	"243"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel intermediario)"	"Universidade Regional de Blumenau"	"Pos-Graduacao"	"Lean Manufacturing"	"2010-2012"	""	""	"Aplicacao do MFV dentro de uma empresa do ramo textil.Visita a EMBRACO onde podemos conhecer um sistema Lean e suas diversas ferramentas."
105930	3	"243"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel intermediario)"	"UNERJ - Centro Universitario de Jaragua do Sul"	"Graduacao"	"Engenharia de Producao - Mododalidade Confeccao do Vestuario"	"2001-2006"	""	""	""
105931	1	"35"	""	"Universidad Central del Ecuador"	"Ingeniero en Geologia"	"Geologia"	""	""	""	""
105933	1	"64"	""	"Conestoga College"	"Tool and Die"	"Tool and Die"	"1974-1978"	""	"Achieved Ontario Certificate of Training and Ontario Certificate of Apprenticeship"	""
105933	2	"64"	""	"Bluevale C"	"SSGD"	"Technical; Machine shop Drafting Technical math"	""	""	""	""
105934	1	"26"	""	"Escola Prof. Anizio Ferraz Godinho"	"Magisterio"	""	"1980-1994"	""	""	""
105945	1	"500+"	""	"Instituto Centroamericano de Administracion de Empresas"	""	""	"2004-2006"	""	""	""
105945	2	"500+"	""	"Universidad de La Sabana"	"Profesional"	"Administracion de Empresas"	"1977-1981"	""	""	""
105946	1	"186"	"Serbian | English"	"Deakin University"	"Bachelor of Commerce (BCom)"	"Marketing Finance"	"2007-2009"	""	"The focus of my study was in Finance and Marketing. In finance I specialised in corporate finance and economics whilst in marketing I had a strong interest in business to business as well as marketing strategy."	"Deakin Commerce Society/ Deakin Volleyball Team/ Deakin Soccer Team"
105949	1	"5"	""	"Instituto Profesional Aleman de Valparaiso"	""	"Ingenieria Industrial"	"1995-1996"	""	""	"Estudios No Concluidos"
105949	2	"5"	""	"Universidad de Magallanes"	"Ingenieria de Ejecucion en Mecanica"	""	"1989-1992"	""	""	"Estudios No concluidos"
105949	3	"5"	""	"Universidad de Magallanes"	"Tecnico en Estructuras Metalicas"	""	"1987-1989"	""	""	"Inspeccion de Contratos"
105952	1	"500+"	""	"Universidade Estacio de Sa"	"Marketing"	"Niteroi"	"2012-2015"	""	""	""
105952	2	"500+"	""	"REPFARMA"	"Formacao de capacitacao para representantes"	"Rio de Janeiro"	"2011-2011"	""	""	"REPFARMA."
105955	1	"321"	""	"Universidad de Valparaiso"	"Ingeniero Comercial"	""	"2003-2007"	""	""	""
105958	1	"345"	""	"Universidad Complutense de Madrid"	"Master"	"Business and Human Resources Administration"	"2005-2007"	""	""	""
105958	2	"345"	""	"Universidad del Norte"	"Industrial Engineer"	"Industrial Organization"	"1998-2004"	""	""	""
105963	1	"161"	""	"E.E. NILO PECANHA"	"TEC. EM CONTABILIDADE"	""	""	""	""	""
105963	2	"161"	""	"ESCOLA ESTADUAL DR. FELIX MIRANDA"	"2a GRAU"	"tecnico em contabilidade"	""	""	""	""
105963	3	"161"	""	"FAETEC - CVT - CAMPOS"	"INSPETOR DE SOLDA N1"	""	""	""	""	""
105963	4	"161"	""	"MICROLINS"	"ROTINAS ADMINISTRATIVAS"	""	""	""	""	""
105963	5	"161"	""	"S.O.S"	"DESINGNER GRAFICO"	""	""	""	""	""
105963	6	"161"	""	"SENAI CAMPOS"	"MECANICA DE MOTOR DIESEL"	""	""	""	""	""
105966	1	"396"	""	"The University of Auckland"	"Masters of Science with First Class Honours (Geology)"	"Geothermal Energy & Technology"	"2006-2008"	""	""	""
105966	2	"396"	""	"The University of Auckland"	"Diploma in Geothermal Energy Technology"	"Geothermal Energy"	"1999-2000"	""	""	""
105966	3	"396"	""	"Universidad de Chile"	"Engineering Geology"	"Geology and Geothermal"	"1993-1999"	""	""	""
105972	1	"34"	""	"Universidad Nacional  Andres Bello"	"Ingeniero en Seguridad y Prevencion de Riesgo"	""	"2006-2010"	""	""	""
105984	1	"1"	""	"Universidad Adolfo Ibanez"	"MBA"	""	""	""	""	""
105984	2	"1"	""	"Universidad de Stgo de Chile"	"Ingeniero Civil Industrial"	""	""	""	""	""
105990	1	"36"	""	"E.E DR CLOVIS DE OLIVEIRA"	""	"ENSINO MEDIO"	"2000-2005"	""	""	""
105990	2	"36"	""	"E.E DR CLOVIS DE OLIVEIRA"	"ENSINO MEDIO"	"ENSINO MEDIO"	"2000-2003"	""	""	""
105998	1	"31"	""	"Productivity Standard Board of Singapore"	"Dip in Business administration"	"Production Management"	"1995-1997"	""	""	""
105998	2	"31"	""	"Institution Technical Education of Singapore"	"Certificate"	"Tool and Die - NTC2"	"1989-1991"	""	""	""
105998	3	"31"	""	"Sanno University"	"Advande certificate"	"Advance Manufacturing Management"	"1989-1990"	""	""	""
105998	4	"31"	""	"Institution Technical Education of Singapore"	"Certificate"	"Metal Machining - NTC 3"	"1987-1988"	""	""	""
105998	5	"31"	""	"Sanno University"	"Certificate"	"Founder mental"	"1987-1988"	""	""	""
105999	1	"154"	"Ingles"	"UNIP - Universidade Paulista"	"Gestao Financeira"	"Administracao"	"2008-2010"	""	""	""
106000	1	"75"	""	"Campbelltown College"	"Marketing"	"Marketing/Marketing Management General"	"1993-1995"	""	""	""
106000	2	"75"	""	"Bankstown College Sydney Australia"	"Mechanical Engineering"	"Mechanical Engineering"	"1983-1986"	""	""	""
106000	3	"75"	""	"Ohio University"	"BE"	"Engineering Processing (Equivalency)"	""	""	""	""
106007	1	"110"	""	"Universidade Federal do Ceara"	""	"Administracao de Empresas"	"2008-2013"	""	""	""
106013	1	"500+"	"Ingles | Frances"	"Universidad de Deusto"	"Master's degree"	"Master in Business Administration"	"2000-2000"	""	""	""
106013	2	"500+"	"Ingles | Frances"	"Universidad del Pais Vasco/Euskal Herriko Unibertsitatea"	"Bachelor"	"Economics"	"1984-1989"	""	"Specialty in Fiscal anlysis and Public Sector"	""
106018	1	"59"	""	"Universidade Estadual de Londrina"	"Pos Graduacao Lato Sensu"	"Moda: Produto e Comunicacao"	"2013-2014"	""	""	""
106018	2	"59"	""	"Faculdade Pitagoras"	"Comunicacao Social"	"Publicidade e Propaganda"	"2009-2012"	""	""	"Oficinas de ferias"
106019	1	"54"	""	"Universidad de Lima / University of Lima"	"Economista"	""	"1974-1977"	""	""	""
106019	2	"54"	""	"Universidad Nacional de Trujillo"	"Administrador de Empresas"	""	"1972-1973"	""	""	""
106027	1	"143"	""	"Universidade Federal do Espirito Santo"	"Mestrando em Eng. Civil-(trancado)"	"Patologia das construcoes Concretos Argamassas Gerenciamento das Construcoes Sustentabilidade."	"2006-2010"	""	"Patologias inerentes de construcoes implantadas em ambientes proximos ao mar o concreto e suas alteracoes decorrentes de tal implantacao cuidados acoes preventivas em fase projetual."	"Estruturas e suas interfaces de materiais/ concreto e o mar/ patologia na construcao civil."
106027	2	"143"	""	"Universidade Federal do Espirito Santo"	"Mestrando em eng. Ambiental (inconcluso)"	"Hidrologia hidrografia."	"2006-2008"	""	"Relevantes para projeto de Macro drenagem da bacia do Rio Itapemirim em Cachoeiro de Itapemirim-ES projeto encomendado a Fundacao Ciliciano Abel de Almeida pelo Ministerio das Cidades. 14 meses de pesquisa e projetos paisagisticos e de interven"	"Projetos Urbanisticos/ paisagisticos/ intervencoes urbanas."
106027	3	"143"	""	"ADESG-ES"	"Adesguiano"	"Politica e estrategia"	"2009-2009"	""	""	"Diretor de Projetos da Instituicao/ no ES."
106027	4	"143"	""	"UNIVIX"	"Arquiteto Urbanista"	"Arquitetura Paisagismo Design."	"2002-2005"	""	""	"Intervencoes Urbanas de cunho cultural."
106027	5	"143"	""	"IFES"	"Tecnico em Georreferenciamento para Imoveis Rurais"	"Georreferenciamento-INCRA"	"2006-2006"	""	""	""
106027	6	"143"	""	"IFES"	"Tecnico em Mecanica Industrial"	"Mecanica Industrial"	"1976-1979"	""	"Partida da unidade industrial da Polisul Petroquimica (atual Ipiranga petroquimica) Partida da primeira planta de pesquisa da America Latina de PEAD."	"Ferramentas Gedore do Brasil-RS/ Polo Petroquimico de Triunfo-RS."
106028	1	"227"	"Polish-(Professional working proficiency) | English-(Full professional proficiency)"	"University of Western Sydney"	"Bachelor of Computing"	"Information Systems Major"	"2006-2010"	""	""	""
106029	1	"34"	"Ingles"	"Universidade Potiguar"	"Bacharel em Administracao de Empresas"	"Administracao Geral"	"2008-2011"	""	""	""
106029	2	"34"	"Ingles"	"Colegio Politecnico Ego Sum"	"Tecnico em Adminstracao"	""	"2004-2005"	""	""	""
106029	3	"34"	"Ingles"	"Colegio Militar de Fortaleza"	""	""	""	""	""	""
106031	1	"500+"	""	"Indian Institute of Technology Bombay"	"B.Tech."	"Engineering Physics"	"1998-2002"	""	"B.Tech. Engineering Physics"	"Mood Indigo/ Manthan/ Republic Day Fest/ Canteen Secretary/ Dramatics/ PAF"
106031	2	"500+"	""	"Daly College Indore"	""	""	""	""	""	""
106031	3	"500+"	""	"Kendriya Vidyalaya Satna"	""	""	""	""	""	""
106035	1	"86"	""	"Universidade Tuiuti do Parana"	"Bacharel em Design de Moda"	""	"2004-2008"	""	""	""
106042	1	"66"	""	"Pittsburg State University"	"Bachelor of Business Administration (BBA)"	"Finance and Economics"	"1978-1979"	""	""	""
106045	1	"500+"	""	"Cesusc"	"Direito"	""	"2007-2010"	""	""	""
106045	2	"500+"	""	"Universidade Federal de Santa Catarina"	"Administracao de Empresas"	""	"1996-2000"	""	""	""
106049	1	"37"	""	"Rheinisch Westfalische Technische Hochschule von AACHEN. R.F.A."	"Doctor Ingenieur  in Maschinenbau"	"INGENIERIA MECANICA EN PLASTICOS"	"1971-1976"	"Sobresaliente"	""	""
106052	1	"411"	""	"Faculdade Integrada do Ceara - FIC / Estacio"	"Especialista"	"Administracao"	"2000-2005"	""	""	""
106052	2	"411"	""	"Unifor - Universidade de Fortaleza"	"Engenharia Civil"	""	"1985-1990"	""	""	""
106075	1	"271"	""	"Fundacao Getulio Vargas / FGV"	"Gestao Empresarial"	"Gestao Empresarial"	"2011-2012"	""	""	""
106075	2	"271"	""	"FABAVI Faculdade Batista de Vitoria"	"Bacharel em Adminsitracao"	"Administracao com Enfase em Marketing"	"1999-2003"	""	"Projeto Faculdade Empresa trabalho Oceao Kid's linha de Cosmedicos infatil (Reconhecimento com materia publicada na Gazeta Mercatil)"	"Visitas em fabricas de segmentos diferenciados."
106087	1	"290"	"Ingles"	"Centro Universitario Newton Paiva"	"Administracao de Empresas habilitacao Marketing"	"Marketing"	"2003-2008"	""	""	""
106091	1	"449"	""	"Universidad Adolfo Ibanez"	"Master en Marketing y Direccion Comercial"	""	"2013-2014"	""	""	""
106091	2	"449"	""	"Universidad de Chile"	"Titulada con distincion Ingenieria Comercial"	"mencion en Administracion"	"2000-2005"	""	""	""
106101	1	"500+"	""	"MMS Madia Marketing School"	"MBA em  Marketing Pleno"	""	"2005-2006"	""	""	""
106101	2	"500+"	""	"Universidade de Ribeirao Preto"	"Bacharel em Comunicacao Social"	"enfase em publicidade e propaganda"	"1990-1994"	""	""	""
106104	1	"67"	""	"University of Western Sydney"	"Bachelor"	"Design & Technology"	"1997-2000"	""	""	""
106112	1	"2"	""	"ceonggangakademihagweon"	"Ensino superior ( cursando)"	"Psicologia 2 semestre"	""	""	""	""
106120	1	"144"	""	"Charles Sturt University"	"Masters Marketing"	"Marketing"	"2004-2006"	""	""	""
106120	2	"144"	""	"University of Western Sydney"	"B. Design (Industrial Design)"	"Design Marketing"	"1997-2000"	""	""	""
106123	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Conferencia de las Naciones Unidas sobre Comercio y Desarrollo (UNCTAD)"	"III Curso de Gestion Moderna de Puertos del Programa TrainForTrade"	""	"2013-2014"	""	""	""
106123	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Fundacion Valenciaport - Espana"	"Gestion Portuaria en el Comercio Internacional"	""	"2013-2013"	""	""	"Pasantia a los puertos de Valencia/ Malaga y Algeciras"
106123	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad de Cantabria (Santander / Espana)"	""	"Programa de Especializacion: Tecnologia Operaciones y Gestion Medioambiental en Puertos"	"2008-2008"	""	""	""
106123	4	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Instituto Nacional de Administracion Publica - INAP Espana"	"Programa de Especializacion:"	"Gestion de RRHH en la Administracion Publica (2009) y Gestion de la Administracion Publica (2007)"	"2007-2007"	""	""	""
106123	5	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad  ESAN"	""	"Programa de Especializacion: Administracion y Organizacion aplicada a la Gestion Portuaria"	"2007-2007"	""	""	""
106123	6	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad Internacional de Andalucia (Huelva / Espana)"	""	"Programa de Especializacion: Sistema de Contratacion y Compras Publicas"	"2006-2006"	""	""	""
106123	7	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad Nacional Mayor de San Marcos"	"Maestria en Administracion de Empresas"	"Mencion en Gestion Empresarial"	"2004-2006"	""	""	""
106123	8	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Instituto Universitario de Investigacion Ortega y Gasset"	"Diplomado Internacional en Gestion Publica"	""	"2004-2004"	""	""	""
106123	9	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad Nacional Mayor de San Marcos"	"Programa de Especializacion en Finanzas"	""	"1997-1998"	""	""	""
106123	10	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional)"	"Universidad de San Martin de Porres"	"Licenciado en Administracion de Empresas"	"Administracion de Empresas"	"1992-1996"	""	""	""
106124	1	"16"	""	"Ceu Cantos do amanhecer"	""	"Computacao Basico"	"2008-2008"	""	""	""
106131	1	"162"	""	"CSUF"	""	"Marine Biology and Biological Oceanography"	""	""	""	""
106137	1	"500+"	"Ingles-(Competencia bilingue o nativa) | Espanol-(Competencia bilingue o nativa)"	"EENI - The Global Business School /Espana"	"Master en Negocios Internacionales"	"Master en Comercio Exterior y Marketing Internacional"	"2013-2015"	""	""	""
106137	2	"500+"	"Ingles-(Competencia bilingue o nativa) | Espanol-(Competencia bilingue o nativa)"	"University of Wisconsin-Parkside"	""	"Sales Distribution and Marketing Operations General"	"1990-1992"	""	"Total Quality Management. Sales and Customer Service. * Budgeting for Profits."	""
106137	3	"500+"	"Ingles-(Competencia bilingue o nativa) | Espanol-(Competencia bilingue o nativa)"	"Instituto Universitario de Nuevas Profesiones"	"TSU Publicidad"	"Publicidad y Mercadeo"	"1987-1990"	""	""	""
106137	4	"500+"	"Ingles-(Competencia bilingue o nativa) | Espanol-(Competencia bilingue o nativa)"	"Colegio Juan Pablo I"	"Bachiller"	"Ciencias"	"1982-1987"	""	""	""
106137	5	"500+"	"Ingles-(Competencia bilingue o nativa) | Espanol-(Competencia bilingue o nativa)"	"Colegio La Salle"	"Educacion Basica"	""	"1976-1981"	""	""	""
106138	1	"65"	""	"University of NSW"	"Bachelor of Engineering (BEng)"	"Mechanical Engineering"	"1983-1987"	""	""	""
106147	1	"500+"	"Portugues-(Fluente ou nativo) | Espanhol-(Nivel intermediario) | Ingles-(Nivel intermediario)"	"Senai Francisco Matarazzo"	"Formacao continuada"	"Tecnologia Textil"	"2012-2012"	""	""	"Estudo do metodo de Fiacao utilizando o instrumento Fuso/ um dos mais antigos da cadeia. Estudo ainda em andamento."
106147	2	"500+"	"Portugues-(Fluente ou nativo) | Espanhol-(Nivel intermediario) | Ingles-(Nivel intermediario)"	"SGS ICS Certificadora Ltda"	"Auditor interno ABVTEX"	""	"2011-2011"	""	""	"Interpretacao dos requerimentos ABVTEX;Legislacao em Saude/ Seguranca e Meio Ambiente;Legislacao trabalhistas e tecnicas de auditoria com base nas normas ISO 19011"
106147	3	"500+"	"Portugues-(Fluente ou nativo) | Espanhol-(Nivel intermediario) | Ingles-(Nivel intermediario)"	"Tecla Lisboa - Portugal"	"Analise Financeira"	"Gestao e Administacao"	"2011-2011"	""	"Curso especializado em analise financeira vivencia com a atualidade economica do pais e mapeamento de casos."	""
106147	4	"500+"	"Portugues-(Fluente ou nativo) | Espanhol-(Nivel intermediario) | Ingles-(Nivel intermediario)"	"Universidade Bandeirante de Sao Paulo"	"pos"	"Moda Comunicacao e Mercado"	"2009-2011"	""	""	"Monografia"
106147	5	"500+"	"Portugues-(Fluente ou nativo) | Espanhol-(Nivel intermediario) | Ingles-(Nivel intermediario)"	"Senai Engenheiro Adriano Jose Marchini"	"Producao em Vestuario"	"Vestuario"	"2005-2008"	""	"Projeto CNPQ - Tempos e metodos para o Setor de Corte"	"TCC - Etiqueta em Braille"
106151	1	"250"	"Afrikaans"	"Glenhazel Primary"	""	""	""	""	""	""
106151	2	"250"	"Afrikaans"	"Sandringham High"	""	""	""	""	""	""
106156	1	"500+"	"Spanish | Portuguese | English"	"Escuela de Negocios IEDE"	"MBA"	"Master en negocios"	"1998-1999"	""	""	""
106156	2	"500+"	"Spanish | Portuguese | English"	"Academia Politecnica Aeronautica"	"Ingeniero Aeronautico"	"Ingenieria"	"1983-1991"	""	""	""
106156	3	"500+"	"Spanish | Portuguese | English"	"Universidad de Chile"	"Postitulo"	"Gestion de Supply Chain"	"2004-2004"	""	""	""
106156	4	"500+"	"Spanish | Portuguese | English"	"Universidad de Chile"	"Postitulo"	"Diploma en Marketing"	"1997-1997"	""	""	""
106156	5	"500+"	"Spanish | Portuguese | English"	"Universidad de Chile"	"Postitulo"	"Diploma Gestion de Produccion y Calidad"	"1994-1994"	""	""	""
106162	1	"20"	""	"Universidade Sao Francisco-Itatiba-SP"	"Licenciatura-Plena em Letras ( Portugues - Ingles )"	"Letras"	"1993-1995"	""	""	""
106166	1	"500+"	""	"Universidad de Talca"	"Psicologa"	"del trabajo y las organizaciones"	"2008-2012"	""	"2012:Proyecto de memoria relacionando las variables conflicto trabajo-familia compromiso organizacional y satisfaccion laboral en una muestra de trabajadores forestales en una empresa forestal de Constitucion."	""
106173	1	"56"	""	"univercidade"	"bacharel em administracao"	"Business Administration and Management General"	"2008-2010"	""	""	""
106175	1	"500+"	""	"Universidad de Sevilla"	"Economia"	"Ingles"	""	""	""	""
106181	1	"80"	""	"Universidade Vale do Rio Doce"	"Bachelor of Business Administration (B.B.A.)"	""	"2007-2010"	""	""	""
106189	1	"97"	""	"Univerzitet u Kragujevcu"	"Bachelor"	"Mechanical Engineering"	"1977-1985"	""	""	""
106189	2	"97"	""	"Technical High School"	"Mechanical Technician Diploma	Technical High School"	"Mechanical Technician Diploma"	"1973-1977"	""	""	""
106190	1	"225"	""	"Unopar"	"GRADUACAO administracao"	"ADMINISTRACAO"	"2013-2013"	""	""	""
106190	2	"225"	""	"Unopar"	"Graduacao  Administracao"	""	""	""	""	""
106195	1	"361"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel avancado) | Espanhol-(Nivel intermediario)"	"University of La Verne"	""	""	"2010-2010"	""	"CEM - Certificated in Executive Management"	""
106195	2	"361"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel avancado) | Espanhol-(Nivel intermediario)"	"BSP - Business School Sao Paulo"	"MBA"	"Business Administration and Management General"	"2009-2010"	""	""	""
106195	3	"361"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel avancado) | Espanhol-(Nivel intermediario)"	"ITE - Instituicao Toledo de Ensino"	"Bachelor's degree"	"Economics"	"2005-2008"	""	""	""
106195	4	"361"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel avancado) | Espanhol-(Nivel intermediario)"	"Fundacao Getulio Vargas  / FGV"	"RM Development Program - Corporate and Upper Middle"	""	"2011-2012"	""	"Module I - Economics Financial Analysis and Corporate Finance"	""
106197	1	"239"	""	"Universidad Politecnica de Madrid: ETSII MADRID"	"INGENIERO INDUSTRIAL"	"ESP.: AUTOMATICA Y ELECTRONICA"	""	""	""	""
106197	2	"239"	""	"Colegio San Agustin Madrid"	""	""	""	""	""	""
106200	1	"38"	""	"Universidade do Estado de Santa Catarina"	"Bacharelado"	"Administracao Empresarial"	"2010-2013"	""	""	""
106203	1	"42"	""	"Thomas Hassall Anglican College"	"Higher School Certificate"	""	"2002-2008"	""	""	""
106222	1	"147"	"Ingles"	"Universidade Estadual de Maringa"	"Tecnologo"	"Informatica"	"1982-1986"	""	""	""
106225	1	"99"	""	"Ceadex"	""	""	""	""	""	""
106229	1	"288"	"Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional) | Frances-(Competencia basica limitada)"	"Universidad Andina Simon Bolivar Ecuador"	"Magister"	""	"2000-2001"	""	""	""
106229	2	"288"	"Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional) | Frances-(Competencia basica limitada)"	"Pontificia Universidad Catolica del Ecuador"	"Abogado"	"Comercial"	"1989-1994"	""	""	""
106229	3	"288"	"Ingles-(Competencia basica profesional) | Italiano-(Competencia basica profesional) | Frances-(Competencia basica limitada)"	"Universita di Roma Tor Vergata"	""	"Unificacion del Derecho; Derecho Comparado"	""	""	""	""
106232	1	"44"	"Ingles Intermedio Nivel 2"	"Universidad de Los Lagos"	"Ingeniero en Prevencion de Riesgos"	"Fundiciones de Cobre"	"2008-2010"	""	""	""
106232	2	"44"	"Ingles Intermedio Nivel 2"	"Universidad de Playa Ancha de Ciencias de la Educacion"	"Tecnico en Prevencion de Riesgos"	"Prevencion"	"2005-2008"	""	""	""
106234	1	"11"	""	"faculdades de ciencias gerencias em jundiai"	"administracao"	""	"2003-2007"	""	""	""
106239	1	"500+"	"Ingles"	"ESIC"	"Master Executive en Direccion General de Empresas"	""	"2012-2013"	""	""	""
106239	2	"500+"	"Ingles"	"Universidad de Almeria"	"C.A.P"	""	"2004-2005"	""	""	""
106239	3	"500+"	"Ingles"	"Universidad de Almeria"	"'DIPLOMADA EN GESTION Y ADMINISTRACION PUBLICA"	""	"1991-1996"	""	""	""
106243	1	"105"	""	"Universidad Alfonso X El Sabio"	"Bachelors Degree"	"Translation and Interpreting"	""	""	""	""
106246	1	"184"	""	"CFT Camara de Comercio de Santiago Ltda."	"Tecnico de nivel superior en Administracion Comercial"	""	"2011-2012"	""	""	""
106246	2	"184"	""	"Universidad Diego Portales"	"Contador Auditor- Contador Publico"	""	"2010-2010"	""	""	""
106246	3	"184"	""	"Universidad Mayor"	""	"Ingenieria en Administracion"	""	""	""	""
106248	1	"305"	"German | French"	"University of Cambridge"	""	""	""	""	""	""
106248	2	"305"	"German | French"	"University of Newcastle-upon-Tyne"	""	""	""	""	""	""
106249	1	"324"	""	"Fundacao Lusiada"	""	"Santos"	"1994-1998"	""	""	""
106254	1	"105"	""	"Kutztown University of Pennsylvania"	""	"Comercio Internacional"	"2001-2001"	""	""	""
106254	2	"105"	""	"Universidad de Deusto"	"Administracion y Direccion de Empresas"	"Comercio Internacional"	"1996-2001"	""	""	""
