id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
204035	3	"387"	""	"Sheffield Hallam University"	"M.Sc."	"Total Quality Management & Business Excellence"	"2000-2002"	""	""	""
204035	4	"387"	""	"The Faculty of Engineering at Lund University"	"M.Sc."	"Chemical Engineering"	"1992-1997"	""	""	""
204039	1	"56"	""	"Canadian Institute of Management"	""	""	""	""	""	""
204039	2	"56"	""	"Fanshawe College"	""	""	""	""	""	""
204044	1	"500+"	""	"University of Nottingham - Nottingham University Business School"	""	"Business Management and Chinese Studies"	"2002-2006"	""	""	""
204044	2	"500+"	""	"Wakefield Girls' High School"	""	""	""	""	""	""
204052	1	"500+"	"English-(Native or bilingual proficiency) | Spanish-(Native or bilingual proficiency) | French-(Limited working proficiency) | Portuguese-(Limited working proficiency)"	"The University of Western Ontario - Richard Ivey School of Business"	"MBA"	"Global Leadership Program + Marketing + Entreprenurship"	"2002-2004"	""	" Ivey Finalist at A.T. Kearney's Global Prize Case Competition (2002) Consulting projects for Molson Breweries (Export group) and Rogers Wireless Developed a strategic market expansion plan in Europe for Ivey's MBA Program Office and the Europe"	"Peer-elected Ivey International Student representative/ Executive Committee of Ivey Club of Americas/ Ivey Marketing Club"
204052	2	"500+"	"English-(Native or bilingual proficiency) | Spanish-(Native or bilingual proficiency) | French-(Limited working proficiency) | Portuguese-(Limited working proficiency)"	"Universidad Torcuato di Tella"	"Master"	"Finance"	"1997-1997"	""	""	""
204052	3	"500+"	"English-(Native or bilingual proficiency) | Spanish-(Native or bilingual proficiency) | French-(Limited working proficiency) | Portuguese-(Limited working proficiency)"	"Universidad de Buenos Aires - Facultad de Ciencias Economicas"	"B.A."	"Business Administration"	"1989-1996"	""	""	""
204053	1	"4"	""	"Universidad del Bio Bio"	"Ingenieria Civil Industrial"	""	"2003-2006"	""	""	""
204053	2	"4"	""	"Universidad del Bio Bio"	"Ingenieria Mecanica (E)"	"Mecanica"	"1993-1996"	""	""	""
204059	1	"480"	""	"Universidad de Santiago de Chile"	"Ingeniero Comercial"	""	"2006-2010"	""	""	""
204059	2	"480"	""	"Universidad de Santiago de Chile"	"Licenciado en Ciencias de la Administracion"	"Administracion de Empresas"	"2006-2009"	""	""	""
204059	3	"480"	""	"Embassy Ces London UK"	""	"Ingles"	""	""	""	""
204070	1	"226"	""	"Sir Thomas Rich's Grammar Gloucester"	""	""	""	""	""	""
204084	1	"114"	""	"Sheffield Hallam University"	"BSc (hons)"	"Construction Management"	"1999-2003"	""	""	""
204085	1	"179"	"Ingles-(Competencia basica profesional)"	"Universidad Finis Terrae"	"Ingenieria Comercial"	"Finance General"	"2002-2006"	""	""	""
204085	2	"179"	"Ingles-(Competencia basica profesional)"	"Harvard University"	"IEL Program"	"Summer School"	"2011-2011"	""	""	""
204093	1	"253"	""	"Iowa State University - College of Business"	""	"Marketing & Management"	"2004-2009"	""	""	"ISU Womens Golf Team & Canadian National Golf Team"
204099	1	"500+"	"Ingles"	"Universidad Politecnica de Cataluna"	"Master en Shipping Business"	"Transporte Maritimo"	"2009-2010"	""	""	""
204099	2	"500+"	"Ingles"	"Pontificia Universidad Catolica de Chile"	"Executive MBA"	"Administracion de Empresas"	"2000-2001"	""	""	""
204099	3	"500+"	"Ingles"	"Pontificia Universidad Catolica de Chile"	"Diplomado en Gestion de Operaciones"	"Logistica"	"1999-1999"	""	""	""
204099	4	"500+"	"Ingles"	"Pontificia Universidad Catolica de Valparaiso"	"Licenciado en Ciencias de la Ingenieria Ingeniero de Transporte"	""	"1989-1993"	""	""	""
204106	1	"210"	"Ingles-(Competencia profesional completa) | Espanol-(Competencia bilingue o nativa)"	"Academia Nacional de Estudios Politicos y Estrategicos"	"Graduado en Seguridad y Defensa Politica de Defensa"	"Estudios sobre politicas de seguridad nacional"	"2007-2008"	""	""	""
204106	2	"210"	"Ingles-(Competencia profesional completa) | Espanol-(Competencia bilingue o nativa)"	"Universidad de Chile"	"Diplomado en Gestion de Negocios"	""	"2000-2000"	""	""	""
204106	3	"210"	"Ingles-(Competencia profesional completa) | Espanol-(Competencia bilingue o nativa)"	"Universidad de Chile"	"Geofisico  M. Cs"	"Geofisica y sismologia"	"1981-1988"	""	""	""
204110	1	"494"	""	"Universidad de Chile"	"Magister"	"Control de Gestion"	"2010-2012"	""	""	""
204110	2	"494"	""	"Fundacion Les Heures U. Barcelona - Chile"	"Diplomado"	"Coaching Organizacional"	"2000-2002"	""	""	""
204110	3	"494"	""	"Pontificia Universidad Catolica de Chile"	"Psicologo"	"Psicologia Organizacional"	"1992-1996"	""	""	""
204115	1	"266"	""	"Innovation In Business Solutions IIBS - SAP training Partners"	"SAP MM Consultant training Completed"	"SAP MM Module"	"2013-2013"	""	""	""
204115	2	"266"	""	"University of Toronto"	"M.Eng"	"Design Manufacturing and Business"	"2003-2006"	""	""	"Adanced Design and Manufacturing Institute"
204115	3	"266"	""	"Abubakar Tafawa Balewa University"	"B. Eng"	"Mechanical and Production Engineering"	"1985-1991"	""	""	"Student UnionRotaract ClubCET club"
204116	1	"3"	""	"York University - Schulich School of Business"	"MBA"	"Marketing"	"1979-1980"	""	""	""
204116	2	"3"	""	"University of Toronto at Mississauga - Erindale College"	"B.Comm"	"Economics & Finance"	"1972-1976"	""	""	""
204120	1	"112"	""	"Ecclesbourne"	""	""	"1994-1997"	""	""	""
204120	2	"112"	""	"Walter Evans"	""	""	""	""	""	""
204122	1	"138"	""	"Royal Naval Tech Col"	"BA"	"Naval Archtecture"	"1968-1970"	""	""	""
204122	2	"138"	""	"England"	""	""	""	""	""	""
204124	1	"253"	""	"University of Toronto"	""	""	"1985-1989"	""	""	""
204127	1	"89"	""	"Universidad del Desarrollo"	""	""	""	""	""	""
204138	1	"152"	""	"IHM Business School Stockholm Sweden"	"DHIM Marknadsekonom"	""	"2004-2006"	""	""	""
204138	2	"152"	""	"Katedralskolan i Linkoping Sweden"	"upper secondary school hockey school"	"trade and admin"	"1994-1997"	""	""	""
204140	1	"254"	""	"MBA"	""	""	""	""	""	""
204140	2	"254"	""	"BA"	"2:1 (Hons)"	"Industrial Design Engineering"	""	""	""	""
204148	1	"204"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Electronico"	"Industrial Engineering"	"2007-2012"	"Egresado"	""	""
204148	2	"204"	""	"Universidad Tecnica Federico Santa Maria"	"Tecnico Universitario en Electronica"	"Jose Miguel Carrera"	"2003-2006"	"Titulado"	""	""
204149	1	"229"	"Gujarati"	"Northumbria University"	"Post Graduate Diploma"	"International Commercial Law"	"2009-2011"	""	""	""
204149	2	"229"	"Gujarati"	"Nottingham Law School"	"Bachelor of Laws (LL.B.)"	"Legal Practice Course"	"2004-2006"	""	""	""
204149	3	"229"	"Gujarati"	"The Nottingham Trent University"	"LLB"	"Law"	"2001-2004"	""	""	""
204153	1	""	""	"joensuun ammatti-instituutti"	""	""	""	""	""	""
204154	1	""	""	"National University of Singapore"	"Ph.D."	"Electronic Engineering"	"1994-1997"	""	""	""
204155	1	"66"	"Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Diplomado en Gestion en la Industria de la Energia"	""	"2013-2013"	""	""	""
204155	2	"66"	"Ingles-(Competencia profesional completa)"	"Universidad Catolica de Valparaiso"	"Ingeniero Civil Industrial"	""	"2002-2008"	""	""	""
204158	1	"16"	""	"Forssan aikuiskoulutus"	""	"Entrepreneurship"	"2007-2008"	""	"www.francon.fi"	""
204158	2	"16"	""	"FranCon Franchise Consulting	Helsinki"	"Diploma"	"Franchise Management"	"2001-2004"	""	""	""
204158	3	"16"	""	"Mercuria Business School"	"BBA"	"International trade and Marketing"	"1989-1991"	""	""	""
204158	4	"16"	""	"Helsinki Business Collage"	"Merkonomi"	"Marketing"	"1985-1988"	""	""	""
204158	5	"16"	""	"Ressu High School"	""	""	""	""	""	""
204163	1	"500+"	""	"Keele University"	"BA (Hons)"	"HRM and Marketing"	"1997-2000"	""	""	""
204166	1	"500+"	""	"Blackpool and Fylde College"	""	""	""	""	""	""
204167	1	"376"	""	"The University of Western Ontario - Richard Ivey School of Business"	""	""	"1993-1995"	""	""	""
204167	2	"376"	""	"The University of Western Ontario"	"BSc"	"Biology Genetics"	"1990-1993"	""	""	""
204168	1	"123"	""	"Universidad Adolfo Ibanez"	"MBA"	"Economicas"	"1998-2000"	""	""	""
204168	2	"123"	""	"Universidad Simon Bolivar"	"Ingeniero Quimico"	"Ingeniero Civil Quimico"	"1986-1992"	""	""	""
204171	1	"219"	""	"BPP"	"CIPD"	""	"2007-2010"	""	"Qualified - Associate"	""
204171	2	"219"	""	"University of Derby"	"BA"	"Business Administration"	"1998-2001"	""	""	""
204173	1	"88"	""	"California State University-Sacramento"	"B.S."	"Construction Management"	"1987-1990"	""	""	""
204180	1	"1"	""	"Pontificia Universidad Catolica de Chile"	"Ingeniero Civil Industrial"	"Mencion Transporte y logistica"	"2005-2011"	""	""	""
204181	1	"78"	""	"University of Guelph"	"MA Leadership"	""	"2013-2015"	""	""	""
204181	2	"78"	""	"Lansbridge University"	"MBA"	"Business"	"2008-2010"	""	""	""
204181	3	"78"	""	"The University of Western Ontario"	"Professional Certificate"	"Marketing"	"2004-2006"	""	""	""
204181	4	"78"	""	"Canadian Institute of Management"	"Certified In Management"	"Business"	"1996-2000"	""	""	""
204181	5	"78"	""	"University of New Brunswick"	"Bsc"	"Chemistry"	"1981-1986"	""	""	""
204184	1	"30"	""	"Academia Politecnica Aeronautica"	"Ingeniero Aeronautico"	"Matematicas"	"1967-1972"	""	"Premio por alcanzar el primer puesto en el tercer ano de ingenieria"	"Futbol/ grupos de estudio"
204187	1	"409"	""	"University of Exeter"	"MEng"	"Engineering and Engineering Management"	"1995-1999"	""	""	""
204188	1	"214"	""	"Universidad de Chile"	"Ingeniero Civil Mecanico"	"Mencion Metalurgia Fisica"	"1974-1980"	""	""	""
204188	2	"214"	""	"Universidad Adolfo Ibanez"	"MBA"	"Post Grado en Administracion y Finanzas"	"1993-1994"	""	""	""
204188	3	"214"	""	"Pacific Basin Cooperation Japan"	""	""	""	""	""	""
204188	4	"214"	""	"Universidad Adolfo Ibanez"	"MBA"	""	""	""	""	""
204191	1	"139"	"English | Hindi"	"NICMAR New Delhi"	"PG Diploma in Advance Construction Management"	"Planning & Project Management"	"1997-1999"	""	""	""
204191	2	"139"	"English | Hindi"	"MMHSS Gwalior India"	"Senior Secondary"	"PhysicsChamistry"	"1990-1999"	""	""	""
204191	3	"139"	"English | Hindi"	"Madhav Institute of Technoly & Science Gwalior"	"B.E."	"Civil Engineering"	"1992-1996"	""	""	""
204193	1	"207"	""	"IHM business school"	""	""	"1998-2000"	""	""	""
204196	1	"138"	""	"Sheffield Hallam University"	""	""	"1980-1987"	""	""	""
204196	2	"138"	""	"Swinton Comprehensive"	""	""	"1968-1975"	""	""	""
204199	1	"206"	"Swedish-(Native or bilingual proficiency) | Finnish-(Full professional proficiency) | English-(Professional working proficiency)"	"Teknillinen korkeakoulu-Tekniska hogskolan"	""	""	"1988-1995"	""	""	""
204199	2	"206"	"Swedish-(Native or bilingual proficiency) | Finnish-(Full professional proficiency) | English-(Professional working proficiency)"	"Ekenas Gymnasium"	""	""	"1985-1988"	""	""	""
204202	1	"500+"	""	"London Business School"	"MSc (distinction)"	"Finance"	"2007-2009"	""	"Masters taken with a Corporate Finance concentration and an average grade of A+ (top 10%) throughout course.  Entry to course supported by a GMAT of 740 (98th percentile)."	""
204202	2	"500+"	""	"Chartered Institute of Management Accountants"	"ACMA"	"Management Accountancy"	"2004-2006"	""	""	""
204202	3	"500+"	""	"Keele University"	"BA 2(i)"	"Economics and Management Science"	"1999-2002"	""	""	"Rugby 1st XV captain"
204202	4	"500+"	""	"Skinners"	""	""	"1992-1999"	""	""	""
204209	1	"249"	"English-(Native or bilingual proficiency) | Spanish | German-(Elementary proficiency)"	"Florida International University"	"Master"	"Construction Management"	"2006-2007"	""	""	""
204209	2	"249"	"English-(Native or bilingual proficiency) | Spanish | German-(Elementary proficiency)"	"Erasmus University Rotterdam"	"Masters"	"Urban Management"	"2004-2005"	""	""	"Member of the International Federation for Housing and Planning"
204209	3	"249"	"English-(Native or bilingual proficiency) | Spanish | German-(Elementary proficiency)"	"IHS"	"MUM"	"Urban Mangement"	"2004-2005"	""	""	""
204209	4	"249"	"English-(Native or bilingual proficiency) | Spanish | German-(Elementary proficiency)"	"Pontificia Universidad CatA3lica del Ecuador"	"Architecture and Urban Design"	""	"1999-2001"	""	""	""
204209	5	"249"	"English-(Native or bilingual proficiency) | Spanish | German-(Elementary proficiency)"	"Coligio Americano de Quito"	""	""	""	""	""	""
204214	1	"268"	""	"The University of Salford"	"PgDip"	"Construction Management"	"2008-2009"	"Merit"	""	""
204214	2	"268"	""	"University of Liverpool"	"BA(Hons)"	"Construction Project Management"	"1999-2004"	"2"	""	"Departmental Football Team Captain"
204215	1	"140"	"French-(Professional working proficiency)"	"The University of Western Ontario"	"Bachelor's degree"	""	"2003-2007"	""	""	""
204215	2	"140"	"French-(Professional working proficiency)"	"The University of Western Ontario"	"Professional Certificate in Marketing"	""	""	""	""	""
204217	1	"428"	""	"Colonel Frank Seely"	""	""	""	""	""	""
204223	1	"141"	""	"Universidad de Artes Ciencias y Comunicacion"	""	"Advertising"	"2010-2013"	""	""	""
204223	2	"141"	""	"Academia Mac"	"Google Adwords"	"AdWords Fundamentals"	"2012-2012"	""	"Cursado"	""
204223	3	"141"	""	"Universidad de Artes Ciencias y Comunicacion"	""	"Music"	"2009-2010"	""	""	""
204223	4	"141"	""	"Universidad de Sevilla"	"Publicidad"	"Redaccion Publicitaria y Escritura Creativa."	""	""	""	""
204228	1	"196"	""	"Guildford College"	"Chartered Institute of Marketing - Professional Diploma in Marketing"	"Marketing"	""	""	""	""
204228	2	"196"	""	"Guildford College"	"Chartered Institute of Marketing - Professional Certificate in Marketing"	"Marketing"	""	""	""	""
204231	1	"244"	""	"Birla Institute of Technology and Science"	""	""	"1985-1990"	""	""	""
204231	2	"244"	""	"York University - Schulich School of Business"	""	""	""	""	""	""
204233	1	"500+"	""	"The University of Texas at Arlington"	"BBA"	"Finance"	"1998-2001"	""	""	""
204233	2	"500+"	""	"Texas Christian University"	""	"Accounting"	""	""	""	""
204234	1	"80"	"Ingles"	"Universidad Nacional Experimental del Tachira."	"Ingeniero Mecanico"	"Ingenieria mecanica"	"2004-2010"	""	""	""
204242	1	"172"	""	"Handelshogskolan i Stockholm"	"Civilekonom"	"Redovisning och finansiering"	"1964-1967"	""	""	""
204244	1	"500+"	""	"St Bedes RC Comprehensive"	"Bsc (Hons) Civil Engineering"	""	"1970-1975"	""	""	""
204245	1	"137"	""	"Universidad Catolica de Valparaiso"	"Ingeniero Civil Mecanico"	""	"1996-2003"	""	""	""
204262	1	"11"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica limitada)"	"Universidad Tecnologica de Chile"	"Ingeniero en Electronica"	"Industrial"	"2011-2012"	""	""	""
204262	2	"11"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica limitada)"	"Universidad Tecnologica de Chile"	"Ingeniero en Electronica"	""	"2007-2010"	""	""	""
204264	1	"460"	""	"University of Phoenix"	"Master of Business Administration (M.B.A.)"	"Marketing"	"2003-2005"	""	""	""
204264	2	"460"	""	"Wilfrid Laurier University"	"Honours BBA"	"Marketing"	"1993-1997"	""	""	""
204268	1	"500+"	"Portuguese-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Universidad de Chile Temuco"	"Bs"	"Electronics"	""	""	""	""
204273	1	"500+"	"English-(Full professional proficiency) | French-(Limited working proficiency) | Danish-(Native or bilingual proficiency) | German-(Elementary proficiency)"	"Lund University"	"Civilekonom"	"Business administration marketing theory of organisations"	"1983-1986"	""	""	""
204273	2	"500+"	"English-(Full professional proficiency) | French-(Limited working proficiency) | Danish-(Native or bilingual proficiency) | German-(Elementary proficiency)"	"Institut International d'Etudes Francaises de Rambouillet France"	"Cours Superieur et Cours Moyen"	"Francais"	"1986-1986"	""	""	""
204273	3	"500+"	"English-(Full professional proficiency) | French-(Limited working proficiency) | Danish-(Native or bilingual proficiency) | German-(Elementary proficiency)"	"Vaxjo University"	""	"Direct Marketing"	"1989-1989"	""	""	""
204278	1	"434"	""	"University of Manchester - Institute of Science and Technology"	"BSc Commercial Management and Quantity Surveying"	""	"1999-2002"	""	""	""
204280	1	"500+"	""	"University of Strathclyde"	"BA"	"Economics"	"1974-1977"	""	""	""
204280	2	"500+"	""	"Jordanhill College School"	""	""	"1960-1974"	""	""	""
204288	1	"500+"	""	"Universidad de Chile"	"MBA"	"Finanzas"	"2010-2010"	""	""	""
204288	2	"500+"	""	"Universidad de Chile"	"Diplomado en control de Gestion Gerencial"	""	"2007-2007"	""	""	""
204288	3	"500+"	""	"Universidad de Santiago de Chile"	"Ingeniero Civil Industrial"	"Control de Gestion"	"1994-2001"	""	""	"Spinning y  Natacion"
204291	1	"271"	""	"Cardiff University / Prifysgol Caerdydd"	"BSc (Hons) Civil & Structural Engineering"	"Civil & Structural Engineering"	"1984-1988"	""	""	""
204291	2	"271"	""	"Coleraine Academical Institution"	""	""	"1976-1984"	""	""	""
204291	3	"271"	""	"Foyle Preparatory"	""	""	"1970-1976"	""	""	""
204300	1	"201"	""	"Universidad Adolfo Ibanez"	"Master of Management Science."	"Business Administration and Management General"	"2011-2012"	""	""	""
204300	2	"201"	""	"Universidad Adolfo Ibanez"	"Ingenieria Civil Industrial mencion Tecnologias de la Informacion."	"Industrial Engineering"	"2007-2011"	""	""	""
204302	1	"214"	""	"Carleton University"	"Bachelor of Science (BSc)"	""	""	""	""	""
204304	1	"55"	"Ingles"	"Universidad de Concepcion"	"Administrador Publico"	"Gestion"	"2008-2012"	""	""	""
204304	2	"55"	"Ingles"	"Universidad de Concepcion"	"Diploma EMPRENDO"	"Programa de Desarrollo de Competencias en el Emprendimiento e Innovacion"	"2009-2011"	""	""	""
204311	1	"165"	""	"The University of Western Ontario"	"Economics BA"	"Economics"	"1977-1980"	""	""	""
204315	1	"8"	""	"University of Waterloo"	"BASc"	"Mechanical Engineering"	"1983-1988"	""	""	""
204315	2	"8"	""	"Perth and District Collegiate Institute"	""	""	"1979-1983"	""	""	""
204320	1	"129"	"Ingles"	"instituto tecnico"	"operador de calderas"	""	"2009-2011"	""	""	""
204320	2	"129"	"Ingles"	"universidad tecnica federico santa maria"	"ingeniero ejecucion control e instrumentacion industrial"	""	"2004-2006"	""	""	""
204320	3	"129"	"Ingles"	"universidad tecnica federico santa maria"	"tecnico en electronica industrial"	""	"1993-1996"	""	""	""
204322	1	"500+"	""	"University of Wales Swansea"	"BEng"	"Civil Engineering"	"1997-2000"	""	""	""
204322	2	"500+"	""	"SIHE"	"HND"	"Civil Engineering"	"1995-1997"	""	""	""
204329	1	"500+"	""	"Universidad del Desarrollo"	"MBA"	""	"2005-2006"	""	""	""
204329	2	"500+"	""	"Universidad de Concepcion"	"Ingeniero Civil"	"Quimico"	"1992-1998"	""	""	""
204332	1	"31"	"Ingles"	"Universidad de Las Americas (CL)"	"Licentiate degree"	"Industrial Engineering"	"2008-2013"	""	""	""
204334	1	"59"	""	"Fanshawe College"	"Science Laboratory Technologist"	""	"1977-1980"	""	""	""
204334	2	"59"	""	"Oakridge Secondary School"	""	""	"1970-1975"	""	""	""
204337	1	"112"	"ingles"	"santo tomas"	"tecnico"	"administracion"	"2001-2002"	"tecnico en administracion"	""	""
204341	1	"22"	"English"	"Universidad Catolica de Valparaiso"	"Ingeniero Civil Industrial"	""	"1997-2002"	""	""	""
204341	2	"22"	"English"	"colegio"	""	""	""	""	""	""
204344	1	"251"	""	"The University of Western Ontario"	"Ph.D."	"Chemistry"	"1989-1994"	""	""	""
204344	2	"251"	""	"The University of Western Ontario"	"B.Sc (Hons)"	"Chemistry"	"1985-1989"	""	""	""
204345	1	"388"	""	"London Business School"	""	"Accelerated Development Programme"	"1993-1993"	""	""	""
204345	2	"388"	""	"Aston University"	"BSc"	"Civil Engineering"	"1977-1981"	""	""	""
204347	1	"137"	"Spanish-(Native or bilingual proficiency) | Italian-(Native or bilingual proficiency) | English-(Professional working proficiency)"	"Universidad de Salamanca"	"PhD"	"Analytical Chemistry"	"1997-2001"	""	"Ph.D. in Chemistry - University of Salamanca (Spain): January 1997-October 2001"	""
204347	2	"137"	"Spanish-(Native or bilingual proficiency) | Italian-(Native or bilingual proficiency) | English-(Professional working proficiency)"	"Universidad de Salamanca"	"Chemist"	"Chemistry"	"1990-1995"	""	""	""
204351	1	"500+"	""	"University of Paisley"	"BSc"	"Civil Engineering"	"1983-1988"	""	""	""
204352	1	"500+"	""	"University of Manitoba"	""	"Psychology"	"1990-1999"	""	""	""
204356	1	"55"	""	"Bryant and Stratton College"	"Associates Degree in Computer Programming"	"Business Application development"	"1980-1982"	""	""	""
204357	1	"441"	""	"Northern Illinois University"	"CTSM"	"Trade Show Marketing"	"2002-2007"	""	""	""
204358	1	"93"	""	"Columbia Southern University"	"Bachelor of Science (BS)"	"Occupational Health and Safety"	"2009-2014"	""	""	""
204358	2	"93"	""	"Ryerson University"	"Certificate"	"Advanced Safety Management"	"2004-2008"	""	""	""
204358	3	"93"	""	"Ryerson University"	"Certificate"	"Occupational Health and Safety"	"2000-2002"	""	""	""
204360	1	"65"	""	"Hanken Svenska handelshogskolan"	"Msc Econ."	"Marketing"	"1991-1998"	""	""	""
204361	1	"56"	""	"Universidad del Desarrollo"	"Ingeniero Civil Industrial"	""	"2008-2013"	""	""	""
204361	2	"56"	""	"Colegio de los Sagrados Corazones Concepcion."	""	""	""	""	""	""
204364	1	"500+"	""	"Universidad Nacional AutA3noma de Honduras"	"Ingeniero Electrico Industrial"	""	""	""	""	""
204365	1	"500+"	""	"Green Mountain College"	"BS"	"Business Management"	"1978-1982"	""	""	""
204365	2	"500+"	""	"Notre Dame Academy"	"HS"	""	"1975-1978"	""	""	""
204378	1	"500+"	""	"The University of Salford"	"BEng"	"Civil Engineering"	"1988-1992"	""	""	""
204388	1	"500+"	"Ingles. Nivel Intermedio."	"Universidad de Concepcion"	"Ingeniero Comercial"	"Administracion Marketing y Ventas"	"1995-2000"	""	""	""
204390	1	"150"	""	"Napier University"	"BA"	"Accounting"	"1983-1986"	""	""	""
204394	1	"319"	"English-(Native or bilingual proficiency) | French-(Limited working proficiency) | Arabic-(Elementary proficiency) | Hindi-(Native or bilingual proficiency) | Marathi-(Native or bilingual proficiency) | Konkani-(Native or bilingual proficiency)"	"Watford School of Business - UK"	"BTEC HND"	"Business & Finance with a major in Marketing"	"1991-1993"	""	""	""
204394	2	"319"	"English-(Native or bilingual proficiency) | French-(Limited working proficiency) | Arabic-(Elementary proficiency) | Hindi-(Native or bilingual proficiency) | Marathi-(Native or bilingual proficiency) | Konkani-(Native or bilingual proficiency)"	"West Herts College - UK"	""	"Diploma in Text & Graphic Reporduction"	"1989-1991"	""	""	""
204403	1	"65"	""	"University of Windsor"	"Master of Business Administration (MBA)"	""	"1979-1981"	""	""	""
204403	2	"65"	""	"The University of Western Ontario"	"Bachelor of Arts (BA)"	"Economics"	"1976-1979"	""	""	""
204404	1	"103"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero de Ejecucion en Prevencion de Riesgos"	"Experto en Prevencion de Riesgos"	"2009-2011"	""	""	""
204404	2	"103"	""	"Escuala Naval - Academia Politecnica Naval"	"Ingeniero de Ejecucion En Transporte Maritimo"	"Transporte maritimo"	"1995-1999"	""	""	""
204404	3	"103"	""	"Escuala Naval - Academia Politecnica Naval"	"Oficial de Marina Mercante Cubierta"	"Marina Mercante"	"1995-1999"	""	""	""
204406	1	"19"	""	"Royal Military College"	"BSc"	""	"1975-1979"	""	""	""
204407	1	"141"	""	"University of Vaxjo"	"Bachelor of Business Administration (B.B.A.)"	"Supply chain & Sourcing"	""	""	""	""
204409	1	"500+"	""	"University of North Carolina at Charlotte"	"BA"	"Architecture"	"2000-2004"	""	""	""
204416	1	"500+"	""	"Glasgow Caledonian University"	""	"Railway Operations Management"	"2008-2010"	""	""	"Full member of the Institution of Railway Operators"
204417	1	"57"	"Ingles"	"Pontificia Universidad Catolica de Valparaiso"	"Licenciado en Comercio y Ciencias Economicas con Mencion en Finanzas y Titulo de Contador Auditor"	"Finanzas general"	"2001-2006"	""	""	""
204422	1	"294"	""	"Helsingin kauppakorkeakoulu"	"Master's degree"	"Marketing"	"1993-1997"	""	""	""
204425	1	"453"	""	"Universidad Adolfo Ibanez"	"Master en Finanzas"	""	""	""	""	""
204425	2	"453"	""	"Universidad de Chile"	"Ingenieria Civil Industrial"	"Finance IT SAP"	""	""	""	""
204425	3	"453"	""	"Instituto Nacional"	""	""	""	""	""	""
204427	1	"197"	""	"Dalhousie University"	"MBA"	"Marketing"	"1988-1990"	""	"Worked at the Grad House while at school"	""
204432	1	"500+"	""	"The University of Edinburgh"	"BCom"	"Business Studies and Accountancy"	"1984-1998"	""	""	""
204433	1	"96"	""	"Incae"	"Certificado"	"Administracion de centros de desarrollo rural"	"1985-1986"	""	""	""
204433	2	"96"	""	"Universidad Nacional Autonoma de Nicaragua"	"Egresado"	"Ciencias Juridicas y Sociales"	"1973-1979"	""	""	""
204434	1	"500+"	""	"University of Waterloo"	"Liberal Arts"	""	"2000-2004"	""	""	""
204434	2	"500+"	""	"Humber College"	"Business Administration"	"Marketing/Human Resources"	"1989-1993"	""	""	""
204437	1	"1"	""	"Universidad Adolfo Ibanez"	"MBA"	""	"2010-2011"	""	""	""
204437	2	"1"	""	"Universidad de Chile"	"Diplomado en Control de Gestion Gerencial"	""	"2006-2006"	""	""	""
204437	3	"1"	""	"Universidad de Talca"	"Ingeniero Comercial mencion Administracion"	""	"1996-2001"	""	"Participacion en Programa de Intercambio Internacional University Of Texas Panamerican USA."	""
204439	1	"10"	""	"Hanken"	""	""	"1989-1994"	""	""	""
204444	1	"222"	"English"	"Lappeenrannan teknillinen yliopisto"	"Master's degree"	"Mechanical Engineering"	"1991-1999"	""	""	""
204444	2	"222"	"English"	"Simonkyla high school"	"graduate"	""	"1986-1992"	""	""	""
204446	1	"226"	"English-(Full professional proficiency) | French-(Professional working proficiency)"	"University of Calgary"	"Ba"	"Economics Marketing"	"1984-1989"	""	""	""
204446	2	"226"	"English-(Full professional proficiency) | French-(Professional working proficiency)"	"Bishop Grandin High School"	""	""	""	""	""	""
204453	1	"26"	"ingles medio"	"CSIC (CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS)"	"MASTER CIENCIA Y TECNOLOGIA DE POLIMEROS"	""	"1994-1995"	""	""	""
204453	2	"26"	"ingles medio"	"Universidad Complutense de Madrid"	"LICENCIADO CIENCIAS QUIMICAS"	"INDUSTRIAL"	"1987-1992"	""	""	""
204461	1	"352"	""	"University of Exeter"	"BSc (Hons)"	"Geography"	"1981-1984"	""	""	""
204461	2	"352"	""	"Sevenoaks School Kent"	""	""	"1976-1981"	""	""	""
204462	1	"189"	"English-(Professional working proficiency) | Italian-(Limited working proficiency)"	"Erhvervsakademi Aarhus / Business Academy Aarhus"	"Professionelt Engelsk"	""	"2013-2013"	""	""	""
204462	2	"189"	"English-(Professional working proficiency) | Italian-(Limited working proficiency)"	"italiensk kursus"	""	"Italiensk Kursus"	"2006-2007"	""	""	""
204462	3	"189"	"English-(Professional working proficiency) | Italian-(Limited working proficiency)"	"Sanwes sproginstitut Kolding"	""	"Intensiv Engelsk kursus"	"2004-2004"	""	""	""
204462	4	"189"	"English-(Professional working proficiency) | Italian-(Limited working proficiency)"	"Sanwes Sproginstitut"	""	"Intensiv Engelsk Kursus"	"2003-2003"	""	""	""
